Start Week,End Week,MMWRyear,MMWRweek,Week Ending Date,Group,Indicator,Jurisdiction,Age Group,c19_deaths,pneu_deaths,flu_deaths,pne_or_flu_deaths,pne_flu_c19_deaths,total_deaths
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,District of Columbia,0-17 years,0,0,0,0,0,
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,District of Columbia,18-64 years,0,,0,,,36
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,District of Columbia,65 years and over,0,10,0,10,10,85
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,Florida,All Ages,0,234,34,268,268,"4,301"
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,Florida,0-17 years,0,,,,,44
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,Florida,18-64 years,0,42,11,53,53,963
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,Florida,65 years and over,0,191,22,213,213,"3,294"
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,Georgia,All Ages,0,92,,98,98,"1,796"
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,Georgia,0-17 years,0,0,0,0,0,13
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,Georgia,18-64 years,0,18,,21,21,502
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,Georgia,65 years and over,0,74,,77,77,"1,281"
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,Hawaii,All Ages,0,18,0,18,18,243
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,Hawaii,0-17 years,0,0,0,0,0,0
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,Hawaii,18-64 years,0,,0,,,57
01/26/2020,02/01/2020,2020,5,02/01/2020,By Week,Week-ending,Hawaii,65 years and over,0,14,0,14,14,186
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Alabama,All Ages,0,63,12,75,75,"1,126"
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Alabama,0-17 years,0,0,0,0,0,10
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Alabama,18-64 years,0,18,,23,23,324
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Alabama,65 years and over,0,45,,52,52,792
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Alaska,All Ages,0,,,,,93
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Alaska,0-17 years,0,0,0,0,0,0
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Alaska,18-64 years,0,,0,,,32
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Alaska,65 years and over,0,,,,,61
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Arizona,All Ages,0,78,10,88,88,"1,226"
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Arizona,0-17 years,0,0,,,,20
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Arizona,18-64 years,0,19,,23,23,315
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Arizona,65 years and over,0,59,,64,64,891
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Arkansas,All Ages,0,51,,60,60,689
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Arkansas,0-17 years,0,0,0,0,0,
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Arkansas,18-64 years,0,11,,15,15,178
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Arkansas,65 years and over,0,40,,45,45,502
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,California,All Ages,,453,68,521,522,"5,900"
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,California,0-17 years,0,,,,,63
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,California,18-64 years,,84,27,111,112,"1,381"
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,California,65 years and over,0,365,40,405,405,"4,456"
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Colorado,All Ages,0,47,11,58,58,835
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Colorado,0-17 years,0,0,,,,11
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Colorado,18-64 years,0,13,,18,18,204
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Colorado,65 years and over,0,34,,38,38,620
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Connecticut,All Ages,0,38,,44,44,644
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Connecticut,0-17 years,0,0,0,0,0,
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Connecticut,18-64 years,0,,,,,146
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Connecticut,65 years and over,0,33,,36,36,494
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Delaware,All Ages,0,,,,,198
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Delaware,0-17 years,0,0,0,0,0,
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Delaware,18-64 years,0,0,0,0,0,58
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Delaware,65 years and over,0,,,,,139
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,District of Columbia,All Ages,0,,0,,,111
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,District of Columbia,0-17 years,0,0,0,0,0,
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,District of Columbia,18-64 years,0,,0,,,34
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,District of Columbia,65 years and over,0,,0,,,75
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Florida,All Ages,0,266,33,299,299,"4,252"
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Florida,0-17 years,0,,0,,,43
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Florida,18-64 years,0,49,15,64,64,936
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Florida,65 years and over,0,215,18,233,233,"3,273"
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Georgia,All Ages,0,100,10,110,110,"1,793"
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Georgia,0-17 years,0,0,,,,31
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Georgia,18-64 years,0,29,,35,35,529
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Georgia,65 years and over,0,71,,74,74,"1,233"
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Hawaii,All Ages,0,21,0,21,21,238
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Hawaii,0-17 years,0,,0,,,
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Hawaii,18-64 years,0,,0,,,50
02/02/2020,02/08/2020,2020,6,02/08/2020,By Week,Week-ending,Hawaii,65 years and over,0,15,0,15,15,185
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Alabama,All Ages,0,81,,88,88,"1,106"
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Alabama,0-17 years,0,0,0,0,0,14
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Alabama,18-64 years,0,23,,26,26,316
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Alabama,65 years and over,0,58,,62,62,776
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Alaska,All Ages,0,0,0,0,0,93
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Alaska,0-17 years,0,0,0,0,0,
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Alaska,18-64 years,0,0,0,0,0,41
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Alaska,65 years and over,0,0,0,0,0,51
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Arizona,All Ages,0,92,15,107,107,"1,274"
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Arizona,0-17 years,0,,0,,,25
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Arizona,18-64 years,0,22,,30,30,302
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Arizona,65 years and over,0,69,,76,76,947
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Arkansas,All Ages,0,36,,41,41,701
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Arkansas,0-17 years,0,0,0,0,0,12
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Arkansas,18-64 years,0,,,11,11,147
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Arkansas,65 years and over,0,27,,30,30,542
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,California,All Ages,0,430,75,505,505,"5,562"
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,California,0-17 years,0,,,,,46
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,California,18-64 years,0,67,22,89,89,"1,313"
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,California,65 years and over,0,362,49,411,411,"4,203"
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Colorado,All Ages,0,48,,56,56,801
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Colorado,0-17 years,0,,,,,13
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Colorado,18-64 years,0,14,,18,18,228
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Colorado,65 years and over,0,33,,36,36,560
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Connecticut,All Ages,0,33,13,46,46,631
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Connecticut,0-17 years,0,0,0,0,0,
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Connecticut,18-64 years,0,,,,,124
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Connecticut,65 years and over,0,28,,37,37,503
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Delaware,All Ages,0,,0,,,210
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Delaware,0-17 years,0,0,0,0,0,
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Delaware,18-64 years,0,,0,,,50
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Delaware,65 years and over,0,,0,,,158
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,District of Columbia,All Ages,0,,0,,,101
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,District of Columbia,0-17 years,0,0,0,0,0,0
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,District of Columbia,18-64 years,0,,0,,,34
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,District of Columbia,65 years and over,0,,0,,,67
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Florida,All Ages,0,262,24,286,286,"4,224"
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Florida,0-17 years,0,0,0,0,0,36
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Florida,18-64 years,0,52,12,64,64,929
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Florida,65 years and over,0,210,12,222,222,"3,259"
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Georgia,All Ages,,90,17,107,109,"1,758"
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Georgia,0-17 years,0,,,,,31
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Georgia,18-64 years,0,23,,30,30,515
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Georgia,65 years and over,,66,,74,76,"1,212"
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Hawaii,All Ages,0,23,,27,27,275
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Hawaii,0-17 years,0,0,0,0,0,
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Hawaii,18-64 years,0,,,,,53
02/09/2020,02/15/2020,2020,7,02/15/2020,By Week,Week-ending,Hawaii,65 years and over,0,20,,23,23,217
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Alabama,All Ages,0,75,,80,80,"1,117"
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Alabama,0-17 years,0,,,,,17
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Alabama,18-64 years,0,23,,26,26,335
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Alabama,65 years and over,0,51,,52,52,765
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Alaska,All Ages,0,,,,,89
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Alaska,0-17 years,0,0,0,0,0,
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Alaska,18-64 years,0,,,,,26
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Alaska,65 years and over,0,,,,,58
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Arizona,All Ages,0,78,11,89,89,"1,285"
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Arizona,0-17 years,0,,,,,19
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Arizona,18-64 years,0,11,,15,15,288
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Arizona,65 years and over,0,66,,72,72,978
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Arkansas,All Ages,0,54,11,65,65,699
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Arkansas,0-17 years,0,0,0,0,0,10
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Arkansas,18-64 years,0,13,,20,20,182
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Arkansas,65 years and over,0,41,,45,45,507
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,California,All Ages,,462,71,533,534,"5,760"
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,California,0-17 years,0,,,,,60
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,California,18-64 years,0,91,26,117,117,"1,407"
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,California,65 years and over,,369,44,413,414,"4,293"
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Colorado,All Ages,0,45,,48,48,871
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Colorado,0-17 years,0,0,0,0,0,
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Colorado,18-64 years,0,11,,12,12,217
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Colorado,65 years and over,0,34,,36,36,648
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Connecticut,All Ages,0,35,11,46,46,652
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Connecticut,0-17 years,0,0,0,0,0,
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Connecticut,18-64 years,0,,,,,127
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Connecticut,65 years and over,0,32,,41,41,520
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Delaware,All Ages,0,11,,12,12,191
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Delaware,0-17 years,0,0,0,0,0,
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Delaware,18-64 years,0,,0,,,50
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Delaware,65 years and over,0,,,10,10,140
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,District of Columbia,All Ages,0,,,,,97
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,District of Columbia,0-17 years,0,0,0,0,0,
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,District of Columbia,18-64 years,0,,,,,36
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,District of Columbia,65 years and over,0,,0,,,59
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Florida,All Ages,0,262,31,293,293,"4,261"
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Florida,0-17 years,0,,0,,,37
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Florida,18-64 years,0,45,11,56,56,985
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Florida,65 years and over,0,215,20,235,235,"3,239"
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Georgia,All Ages,0,80,20,100,100,"1,737"
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Georgia,0-17 years,0,,,,,36
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Georgia,18-64 years,0,25,,33,33,473
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Georgia,65 years and over,0,54,11,65,65,"1,228"
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Hawaii,All Ages,0,17,,18,18,244
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Hawaii,0-17 years,0,0,0,0,0,
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Hawaii,18-64 years,0,0,,,,47
02/16/2020,02/22/2020,2020,8,02/22/2020,By Week,Week-ending,Hawaii,65 years and over,0,17,0,17,17,196
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Alabama,All Ages,,70,14,84,85,"1,187"
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Alabama,0-17 years,0,0,0,0,0,17
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Alabama,18-64 years,0,18,11,29,29,327
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Alabama,65 years and over,,52,,55,56,843
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Alaska,All Ages,0,,,,,92
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Alaska,0-17 years,0,0,0,0,0,
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Alaska,18-64 years,0,,0,,,33
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Alaska,65 years and over,0,,,,,56
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Arizona,All Ages,0,75,13,88,88,"1,313"
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Arizona,0-17 years,0,,0,,,20
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Arizona,18-64 years,0,15,,19,19,340
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Arizona,65 years and over,0,59,,68,68,953
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Arkansas,All Ages,0,34,,41,41,666
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Arkansas,0-17 years,0,0,,,,
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Arkansas,18-64 years,0,14,,15,15,187
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Arkansas,65 years and over,0,20,,25,25,471
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,California,All Ages,0,433,72,505,505,"5,662"
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,California,0-17 years,0,,0,,,65
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,California,18-64 years,0,86,32,118,118,"1,352"
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,California,65 years and over,0,344,40,384,384,"4,245"
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Colorado,All Ages,0,57,16,73,73,831
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Colorado,0-17 years,0,0,0,0,0,15
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Colorado,18-64 years,0,,,16,16,231
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Colorado,65 years and over,0,49,,57,57,585
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Connecticut,All Ages,0,58,,66,66,628
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Connecticut,0-17 years,0,0,0,0,0,
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Connecticut,18-64 years,0,,,,,123
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Connecticut,65 years and over,0,51,,57,57,502
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Delaware,All Ages,0,10,,12,12,163
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Delaware,0-17 years,0,0,0,0,0,
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Delaware,18-64 years,0,,0,,,38
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Delaware,65 years and over,0,,,,,123
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,District of Columbia,All Ages,0,,0,,,120
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,District of Columbia,0-17 years,0,0,0,0,0,
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,District of Columbia,18-64 years,0,,0,,,43
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,District of Columbia,65 years and over,0,,0,,,75
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Florida,All Ages,0,252,30,282,282,"4,234"
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Florida,0-17 years,0,,,,,48
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Florida,18-64 years,0,34,,42,42,955
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Florida,65 years and over,0,214,20,234,234,"3,231"
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Georgia,All Ages,0,87,,96,96,"1,848"
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Georgia,0-17 years,0,0,0,0,0,38
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Georgia,18-64 years,0,12,,15,15,532
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Georgia,65 years and over,0,75,,81,81,"1,278"
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Hawaii,All Ages,0,14,,16,16,237
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Hawaii,0-17 years,0,0,0,0,0,
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Hawaii,18-64 years,0,,0,,,42
02/23/2020,02/29/2020,2020,9,02/29/2020,By Week,Week-ending,Hawaii,65 years and over,0,13,,15,15,193
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Alabama,All Ages,0,63,13,76,76,"1,101"
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Alabama,0-17 years,0,0,0,0,0,11
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Alabama,18-64 years,0,16,,22,22,334
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Alabama,65 years and over,0,47,,54,54,756
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Alaska,All Ages,0,,0,,,83
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Alaska,0-17 years,0,,0,,,
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Alaska,18-64 years,0,0,0,0,0,31
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Alaska,65 years and over,0,,0,,,51
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Arizona,All Ages,0,72,14,86,86,"1,339"
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Arizona,0-17 years,0,,0,,,11
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Arizona,18-64 years,0,15,,17,17,326
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Arizona,65 years and over,0,56,12,68,68,"1,002"
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Arkansas,All Ages,0,43,,52,52,698
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Arkansas,0-17 years,0,,0,,,12
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Arkansas,18-64 years,0,,,12,12,180
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Arkansas,65 years and over,0,35,,39,39,506
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,California,All Ages,,479,56,535,537,"5,705"
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,California,0-17 years,0,0,,,,58
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,California,18-64 years,0,85,17,102,102,"1,321"
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,California,65 years and over,,394,37,431,433,"4,326"
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Colorado,All Ages,0,49,,58,58,809
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Colorado,0-17 years,0,0,0,0,0,
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Colorado,18-64 years,0,14,,17,17,219
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Colorado,65 years and over,0,35,,41,41,581
03/01/2020,03/07/2020,2020,10,03/07/2020,By Week,Week-ending,Connecticut,All Ages,0,41,,43,43,634
